count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year
10,0,2,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,11,1,0,44,23650591,2018
14,0,0,1,0,1,0,1,0,11.0,0.0,0.0,6.0,0.0,0.0,5,4,0,44,24721513,2018
15,0,2,1,0,0,0,1,0,13.0,0.0,0.0,3.0,0.0,0.0,4,6,0,44,AACR_2017-1431,2018
6,1,0,1,0,0,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,6,9,0,44,27494648,2018
14,0,0,1,0,1,0,1,0,20.0,0.0,0.0,0.0,0.0,0.0,4,7,0,44,27848137,2018
10,0,0,1,0,1,0,1,0,19.0,0.0,0.0,5.0,0.0,0.0,8,5,0,44,AACR_2013-940,2018
30,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,1,3,0,44,25618114,2018
11,0,0,1,0,0,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0,5,0,44,23152448,2018
9,0,0,1,0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,5,6,0,44,21129061,2018
8,0,0,0,0.9999999586006244,0,0,1,0,10.0,0.0,0.0,5.0,0.0,0.0,9,4,0,44,25667294,2018
9,0,16,0,1.0,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,3,44,25883769,2018
6,0,0,1,0,0,0,1,0,4.0,0.0,0.0,2.0,0.0,0.0,2,1,1,44,27398937,2018
11,0,0,1,0,0,0,1,0,14.0,0.0,0.0,11.0,0.0,0.0,5,12,0,44,26384810,2018
14,0,0,1,0,1,0,1,0,11.0,0.0,0.0,9.0,0.0,0.0,4,7,0,44,26023796,2018
16,0,4,1,0,0,0,1,0,4.0,0.0,0.0,4.0,0.0,0.0,8,5,0,44,26445861,2018
2,1,5,1,0,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,1,3,0,44,22548077,2018
11,0,2,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,1,9,0,44,AACR_2013-2322,2018
14,0,2,1,0,1,0,1,0,13.0,0.0,0.0,3.0,0.0,0.0,1,7,1,44,25821557,2018
25,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,5,5,0,44,19855433,2018
5,0,5,0,1.0,0,1,0,1,9.0,0.0,0.0,3.0,0.0,0.0,12,0,1,44,24725538,2018
9,0,2,0,1.0,0,1,0,1,5.0,0.0,0.0,3.0,0.0,0.0,11,2,1,44,24857351,2018
14,0,0,1,0,0,0,1,0,15.0,0.0,0.0,0.0,0.0,0.0,3,10,0,44,27217440,2018
16,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,44,24212656,2018
6,0,4,1,0,0,0,1,0,10.0,0.0,0.0,8.0,0.0,0.0,8,2,0,44,23822828,2018
13,0,0,0,1.0,0,0,0,1,3.0,0.0,0.0,2.0,0.0,0.0,3,3,1,44,27799506,2018
14,0,0,1,0,0,0,1,0,7.0,0.0,0.0,1.0,0.0,0.0,3,2,0,44,23242278,2018
9,0,2,0,1.0,0,1,0,1,4.0,0.0,0.0,4.0,0.0,0.0,5,1,0,44,26602910,2018
4,0,0,0,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,44,24602192,2018
17,0,0,1,0,1,0,1,0,13.0,0.0,0.0,4.0,0.0,0.0,4,5,2,44,22492957,2018
5,0,4,0,1.0,0,0,0,0,6.0,0.0,0.0,4.0,0.0,0.0,7,4,3,44,23756728,2018
5,0,4,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,1,3,1,44,20044755,2018
17,0,1,1,0,1,0,1,0,12.0,0.0,0.0,4.0,0.0,0.0,5,5,2,44,AACR_2012-5558,2018
27,0,5,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,14,1,0,44,27792249,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,2,3,0,44,26001180,2018
0,0,0,1,0,1,0,1,0,19.0,0.0,0.0,5.0,0.0,0.0,12,0,1,44,26157547,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,5.0,0.0,0.0,13,2,0,44,23690527,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,0.0,0.0,8,7,1,44,24073999,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,3.0,0.0,0.0,17,10,0,44,27679543,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,2,9,0,44,24095280,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,7.0,0.0,0.0,8,2,0,44,26125698,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,5.0,0.0,0.0,1,6,1,44,26851802,2018
0,0,0,1,0,1,0,1,0,16.0,0.0,0.0,1.0,0.0,0.0,6,7,0,44,23615632,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,12.0,0.0,0.0,6,4,0,44,23403819,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,7,6,0,44,25944484,2018
0,1,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,3,1,0,44,23907581,2018
15,0,0,1,0,1,0,1,0,12.0,0.0,0.0,10.0,0.0,0.0,7,3,0,44,27611946,2018
19,0,0,1,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,2,25,0,44,25246427,2018
5,1,8,0,0.999999999994891,0,1,0,0,5.0,0.0,0.0,1.0,0.0,0.0,5,1,0,44,26352988,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,7,7,0,44,26103892,2018
14,0,9,0,1.0,0,0,1,0,8.0,0.0,0.0,1.0,0.0,0.0,11,2,1,44,26115961,2018
0,1,0,1,0,1,0,1,0,7.0,0.0,0.0,4.0,0.0,0.0,13,0,0,44,24433452,2018
9,2,6,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,15,2,0,44,26536389,2018
0,1,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,19,6,0,44,24325952,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,6,7,0,44,25344914,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,6,2,0,44,25385327,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,3.0,0.0,0.0,9,4,1,44,21635872,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,10,4,0,44,21426297,2018
0,2,0,1,0,1,0,1,0,9.0,0.0,0.0,2.0,0.0,0.0,13,6,0,44,26053201,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,8,7,0,44,25648338,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,3,3,0,44,17179987,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,5.0,0.0,0.0,15,6,0,44,25806238,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,10,20,0,44,25426645,2018
7,1,1,0,1.0,0,0,1,0,10.0,0.0,0.0,7.0,0.0,0.0,15,8,1,44,ASCO_168561-176,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,7,1,0,44,22993650,2018
2,0,24,1,0,0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,12,4,0,44,19543740,2018
0,1,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,29,4,0,44,14534542,2018
0,2,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,16,4,0,44,14612909,2018
6,0,0,1,0,1,0,1,0,7.0,0.0,0.0,6.0,0.0,0.0,7,8,0,44,ASCO_165711-176,2018
4,0,0,0,1.0,1,0,1,0,19.0,0.0,0.0,6.0,0.0,0.0,8,9,1,44,ASCO_188674-199,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,10,0,0,44,12810628,2018
0,0,0,1,0,1,0,1,0,28.0,0.0,0.0,20.0,0.0,0.0,11,3,0,44,25468810,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,3.0,0.0,0.0,8,11,2,44,25787767,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,7,3,0,44,20350535,2018
0,1,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,36,12,0,44,16721785,2018
0,2,0,1,0,1,0,1,0,11.0,0.0,0.0,4.0,0.0,0.0,10,2,0,44,25961545,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,2.0,0.0,0.0,5,2,0,44,16964379,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,3.0,0.0,0.0,12,10,0,44,AACR_2015-2142,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,6,0,1,44,25155755,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,11,2,0,44,22561568,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,7,2,0,44,26397052,2018
0,0,0,1,0,0,1,0,1,8.0,0.0,0.0,5.0,0.0,0.0,15,0,1,44,26643848,2018
0,0,0,1,0,1,0,1,0,24.0,0.0,0.0,7.0,0.0,0.0,4,10,0,44,26914762,2018
14,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,0,44,27821299,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,7,4,0,44,23585929,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,2.0,0.0,0.0,3,0,1,44,26614903,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,6.0,0.0,0.0,7,0,0,44,26710756,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,15,0,0,44,23088640,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,14,6,0,44,17251336,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,4.0,0.0,0.0,8,4,0,44,21900390,2018
3,0,4,1,0,1,0,1,0,10.0,0.0,0.0,3.0,0.0,0.0,9,6,0,44,25581727,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,1.0,0.0,0.0,11,4,0,44,AACR_2012-1065,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,5.0,0.0,0.0,1,11,1,44,AACR_2016-4017,2018
0,0,0,1,0,1,0,1,0,19.0,0.0,0.0,0.0,0.0,0.0,3,2,0,44,24469106,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,6,3,0,44,26697198,2018
0,2,0,1,0,1,0,1,0,12.0,0.0,0.0,3.0,0.0,0.0,11,13,0,44,17956344,2018
0,0,0,1,0,1,0,1,0,20.0,0.0,0.0,7.0,0.0,0.0,21,4,0,44,AACR_2012-5598,2018
5,0,3,1,0,0,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,4,17,0,44,25981859,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,0.0,0.0,4,3,4,44,27209484,2018
0,1,0,1,0,1,0,1,0,14.0,0.0,0.0,4.0,0.0,0.0,15,4,0,44,19371126,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,7.0,0.0,0.0,5,5,0,44,23549875,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,3,1,0,44,17641411,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,6,0,0,44,23928771,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,6.0,0.0,0.0,8,6,0,44,19159571,2018
0,0,0,1,0,0,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,5,6,0,44,24857135,2018
0,4,0,1,0,1,0,1,0,9.0,0.0,0.0,2.0,0.0,0.0,15,7,0,44,21818706,2018
0,0,0,1,0,1,0,1,0,19.0,0.0,0.0,8.0,0.0,0.0,14,4,0,44,24897065,2018
0,0,0,1,0,1,0,1,0,19.0,0.0,0.0,6.0,0.0,0.0,9,6,0,44,23775351,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,6,2,0,44,21393075,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,1.0,0.0,0.0,8,1,0,44,25992240,2018
20,0,1,1,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,3,9,0,44,18472967,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,11,3,0,44,15277467,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,2.0,0.0,0.0,13,3,0,44,21098728,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,14.0,0.0,0.0,7,3,0,44,26058727,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,6.0,0.0,0.0,20,9,0,44,18098337,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,3,9,0,44,27169980,2018
0,0,0,1,0,1,0,1,0,22.0,0.0,0.0,3.0,0.0,0.0,4,19,0,44,AACR_2016-183,2018
0,0,0,0,0.9999999992417439,0,1,0,0,13.0,0.0,0.0,7.0,0.0,0.0,15,5,1,44,26486743,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,1.0,0.0,0.0,1,6,0,44,26084290,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,1.0,0.0,0.0,7,2,0,44,24732172,2018
0,0,0,1,0,1,0,1,0,20.0,0.0,0.0,1.0,0.0,0.0,7,5,0,44,26141748,2018
0,0,0,0,0.9999999943972036,1,0,1,0,20.0,0.0,0.0,3.0,0.0,0.0,13,8,0,44,21343559,2018
0,1,0,1,0,1,0,1,0,11.0,0.0,0.0,5.0,0.0,0.0,6,3,0,44,27345148,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,5,4,0,44,14500344,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,4.0,0.0,0.0,4,3,0,44,24258977,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,5,9,0,44,26519363,2018
12,1,9,0,0.999999999994891,0,1,0,1,5.0,0.0,0.0,5.0,0.0,0.0,8,11,0,44,26414224,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,13,1,0,44,22175026,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,9.0,0.0,0.0,12,10,0,44,24971404,2018
0,3,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,30,3,0,44,14513361,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,6,2,0,44,22437314,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,4,10,0,44,25285888,2018
0,0,0,1,0,1,0,1,0,21.0,0.0,0.0,15.0,0.0,0.0,18,4,0,44,AACR_2013-42,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,4.0,0.0,0.0,34,2,0,44,21788131,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,5.0,0.0,0.0,5,12,0,44,17374713,2018
0,4,0,1,0,1,0,1,0,19.0,0.0,0.0,4.0,0.0,0.0,31,12,0,44,18473997,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,6,2,0,44,22157295,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,9,3,0,44,25550229,2018
6,0,2,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,2,1,0,44,25040262,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0,12,17,0,44,26156293,2018
0,1,0,1,0,1,0,1,0,8.0,0.0,0.0,2.0,0.0,0.0,10,3,2,44,22369373,2018
0,1,0,1,0,1,0,1,0,8.0,0.0,0.0,4.0,0.0,0.0,6,5,0,44,18280030,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,3,5,0,44,25442471,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,2.0,0.0,0.0,31,2,0,44,25244542,2018
13,0,0,1,0,1,0,1,0,2.0,0.0,0.0,1.0,0.0,0.0,1,3,0,44,26050585,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,2.0,0.0,0.0,9,5,0,44,18374154,2018
8,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,0,44,25031725,2018
0,0,0,1,0,1,0,1,0,21.0,0.0,0.0,0.0,0.0,0.0,7,10,0,44,ASCO_160231-173,2018
0,0,0,1,0,1,0,1,0,21.0,0.0,0.0,6.0,0.0,0.0,16,5,2,44,AACR_2017-4129,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,9,5,0,44,23294221,2018
0,0,0,0,0.9999938558253978,1,0,0,0,12.0,0.0,0.0,6.0,0.0,0.0,19,1,4,44,25870796,2018
0,1,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,6,3,0,44,12697856,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,15,1,0,44,14508525,2018
0,0,0,0,1.0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,12,7,0,44,15947100,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,3.0,0.0,0.0,33,1,0,44,27097112,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,2.0,0.0,0.0,14,6,0,44,24200969,2018
0,0,0,1,0,0,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,9,6,0,44,24926836,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,2.0,0.0,0.0,14,4,0,44,24552757,2018
0,0,0,1,0,1,0,1,0,16.0,0.0,0.0,0.0,0.0,0.0,10,2,0,44,24442520,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,5.0,0.0,0.0,15,8,0,44,ASCO_171094-176,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,10,2,0,44,25174651,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,4.0,0.0,0.0,11,1,0,44,21663470,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,13,5,0,44,16708643,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,9.0,0.0,0.0,21,5,0,44,23237741,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,6.0,0.0,0.0,11,1,0,44,25744437,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,3.0,0.0,0.0,11,1,0,44,19752400,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,8,5,0,44,24388103,2018
0,1,0,1,0,1,0,1,0,14.0,0.0,0.0,11.0,0.0,0.0,13,15,0,44,23354848,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,9,9,0,44,23555633,2018
0,0,0,1,0,1,0,1,0,22.0,0.0,0.0,1.0,0.0,0.0,12,9,0,44,27203149,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,15,4,0,44,AACR_2014-3704,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,0.0,0.0,7,3,0,44,24035431,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,1.0,0.0,0.0,4,2,0,44,16299399,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,2.0,0.0,0.0,28,0,0,44,22459936,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,12,1,0,44,14679157,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,8.0,0.0,0.0,2,12,0,44,26145173,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,3.0,0.0,0.0,10,1,0,44,22752848,2018
0,0,0,1,0,1,0,0,1,10.0,0.0,0.0,4.0,0.0,0.0,10,3,0,44,25607474,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,0.0,0.0,4,10,0,44,26073081,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,0.0,0.0,13,3,0,44,26582644,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,0.0,0.0,16,1,0,44,23159116,2018
0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,44,11325826,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,6,5,0,44,27592869,2018
0,2,0,1,0,1,0,1,0,4.0,0.0,0.0,1.0,0.0,0.0,3,2,0,44,24495477,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,3,1,0,44,24424456,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,14.0,0.0,0.0,4,4,0,44,18310287,2018
27,0,8,1,0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,1,9,0,44,ASCO_188490-199,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,6.0,0.0,0.0,3,4,0,44,24917033,2018
0,0,0,0,1.0,0,1,0,0,10.0,0.0,0.0,2.0,0.0,0.0,13,6,0,44,24938183,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,5.0,0.0,0.0,5,9,0,44,17427169,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,6.0,0.0,0.0,5,4,0,44,22537109,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,23,10,0,44,15613230,2018
0,0,0,0,1.0,0,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,14,0,0,44,16123397,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,10,4,0,44,25132480,2018
0,0,0,0,1.0,0,1,1,0,10.0,0.0,0.0,3.0,0.0,0.0,10,6,0,44,27576281,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,0.0,0.0,21,0,0,44,15009715,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,2.0,0.0,0.0,8,1,0,44,26448939,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,11,0,0,44,17962436,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,5.0,0.0,0.0,13,0,0,44,20630094,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,2.0,0.0,0.0,9,5,0,44,27146499,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,7,2,0,44,26918217,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,6.0,0.0,0.0,4,7,0,44,24023633,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,1.0,0.0,0.0,8,2,0,44,AACR_2014-3703,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,2.0,0.0,0.0,5,2,1,44,24352648,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0,2,0,44,24210172,2018
0,0,0,1,0,1,0,1,0,22.0,0.0,0.0,19.0,0.0,0.0,2,14,1,44,26451873,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,0.0,0.0,3,14,0,44,AACR_2015-1130,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,1,2,0,44,27308505,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0,13,1,0,44,26814611,2018
0,2,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0,23,4,0,44,12460918,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,6,2,0,44,26616061,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,5,4,0,44,23770823,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,6,4,0,44,16096377,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,4.0,0.0,0.0,5,7,0,44,20149136,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,11,6,1,44,24055054,2018
0,0,0,0,0.9999999586006244,1,0,1,0,5.0,0.0,0.0,3.0,0.0,0.0,9,0,0,44,23752636,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,6,3,0,44,23290787,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,5.0,0.0,0.0,10,4,0,44,18428050,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,1.0,0.0,0.0,8,0,0,44,26396549,2018
0,0,0,1,0,0,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,15,6,0,44,25819940,2018
3,1,0,1,0,1,0,1,0,9.0,0.0,0.0,2.0,0.0,0.0,13,8,0,44,23594689,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,9,5,0,44,23035153,2018
0,0,0,0,0.9999999997210531,0,1,1,0,9.0,0.0,0.0,0.0,0.0,0.0,9,3,0,44,23110010,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,0.0,0.0,8,2,0,44,21134562,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,2.0,0.0,0.0,20,1,0,44,20023270,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,8.0,0.0,0.0,2,6,0,44,27210749,2018
0,0,0,1,0,1,0,0,0,9.0,0.0,0.0,1.0,0.0,0.0,7,4,2,44,24298448,2018
0,1,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,4,5,0,44,20538618,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0,4,1,44,23499968,2018
0,0,0,0,0.9999999999999873,1,0,1,0,15.0,0.0,0.0,4.0,0.0,0.0,4,10,3,44,26731560,2018
0,0,0,1,0,0,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,3,1,0,44,25180764,2018
0,3,0,1,0,1,0,1,0,7.0,0.0,0.0,2.0,0.0,0.0,15,6,0,44,18644254,2018
0,1,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,7,2,0,44,18783202,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,7,2,0,44,23415641,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,12,3,0,44,24388723,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,2.0,0.0,0.0,6,2,0,44,20843808,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,1.0,0.0,0.0,1,11,0,44,17724477,2018
2,0,5,1,0,0,0,1,0,7.0,0.0,0.0,6.0,0.0,0.0,7,1,0,44,25885250,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,5,5,0,44,23186006,2018
0,0,0,0,1.0,1,0,1,0,19.0,0.0,0.0,14.0,0.0,0.0,21,2,0,44,27404270,2018
