count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year,rel
1,6,0,1,0.0,1,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,0,2,1,30,18349578,2017,0
0,1,0,1,0.0,1,0,1,0,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,10,7,0,30,18374152,2017,0
0,1,0,1,0.0,1,0,1,0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0,11,0,30,18383208,2017,0
0,0,0,1,0.0,1,0,1,0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,9,8,0,30,18549475,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,12,10,0,30,1855224,2017,0
2,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,30,18585978,2017,0
0,1,0,0,0.9999999999999656,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,30,18603854,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,30,18614859,2017,0
0,2,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,4,11,0,30,18621715,2017,0
12,6,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,30,18636416,2017,0
2,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1,30,18640929,2017,0
4,3,0,1,0.0,1,0,1,0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,15,3,0,30,18677542,2017,2
2,22,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,30,18820670,2017,0
0,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,30,18932251,2017,0
14,7,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0,30,18948228,2017,0
10,5,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,30,18980025,2017,0
0,1,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,1,8,0,30,19002021,2017,0
0,5,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,13,0,0,30,1902452,2017,0
0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,5,11,0,30,19028870,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,6,0,30,19029954,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,30,19030927,2017,0
14,8,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,9,8,0,30,19064568,2017,2
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0,30,19086841,2017,0
2,1,0,0,0.9996646498695336,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,30,19089513,2017,0
0,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,7,30,19092346,2017,0
0,4,0,0,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,3,30,19093185,2017,0
0,0,0,1,0.0,1,0,1,0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,12,2,0,30,19096301,2017,0
0,2,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,7,0,0,30,19096302,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,30,19115029,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,30,19147554,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,6,6,0,30,19171060,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,30,19180144,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0,30,19190347,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,30,19260742,2017,0
0,3,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,4,2,0,30,19270646,2017,0
0,0,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,5,0,30,19273710,2017,1
0,0,0,1,0.0,0,0,1,0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,22,3,0,30,19280657,2017,0
0,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,3,9,0,30,19292977,2017,0
24,13,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0,9,0,30,19302292,2017,0
0,2,0,1,0.0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,22,2,1,30,19351817,2017,0
8,4,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,19381632,2017,0
0,0,0,0,0.9999991684719722,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,11,12,0,30,19433978,2017,0
0,1,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,11,5,0,30,19440048,2017,0
4,4,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,0,30,19460940,2017,0
0,0,0,1,0.0,1,0,1,0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1,14,0,30,19472407,2017,0
8,4,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,7,30,19514088,2017,0
2,2,0,0,1.0,1,0,0,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,17,2,1,30,19533561,2017,2
2,2,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,10,1,0,30,19548527,2017,0
4,2,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,6,30,19576722,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,30,19581735,2017,0
4,2,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,8,30,19582512,2017,0
0,4,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,11,4,1,30,19584151,2017,0
0,0,0,1,0.0,1,0,1,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1,5,0,30,19594747,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,19,3,0,30,1962623,2017,1
0,3,0,1,0.0,1,0,1,0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,23,6,0,30,19797353,2017,0
0,1,0,0,1.0,1,0,1,0,7.666666666666667,0.0,0.0,1.0,0.0,0.0,44,3,0,30,19824059,2017,0
10,5,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,15,3,0,30,1983826,2017,2
10,7,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0,3,0,30,19846087,2017,0
0,2,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,11,5,0,30,19847166,2017,0
8,5,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,19859040,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,30,19896096,2017,2
0,1,0,1,0.0,1,0,1,0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,42,13,0,30,20018398,2017,0
0,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,4.333333333333333,0.0,0.0,12,10,1,30,20018721,2017,0
0,0,0,1,0.0,0,0,1,0,6.0,0.0,0.0,1.0,0.0,0.0,8,0,1,30,20059380,2017,0
0,1,0,1,0.0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,6,12,0,30,20071774,2017,0
6,4,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,11,30,20087786,2017,0
4,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,30,20113473,2017,0
0,0,0,1,0.0,1,0,1,0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,22,0,0,30,20137853,2017,0
0,1,0,1,0.0,1,0,0,0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,7,1,0,30,20182344,2017,0
0,1,0,0,0.9990889488055994,0,0,0,1,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,4,0,3,30,20203229,2017,0
6,4,0,0,0.9999999992417439,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,30,20226067,2017,0
4,2,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,2,0,30,20418756,2017,0
0,3,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,8,0,0,30,20485640,2017,0
0,1,0,1,0.0,1,0,1,0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,7,3,0,30,20532039,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,18,4,0,30,20542658,2017,1
0,0,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,8,3,0,30,20610624,2017,0
0,0,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,1,30,20624445,2017,0
6,3,0,0,0.9999999847700205,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,11,30,20643511,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,1,2,1,30,20649736,2017,0
12,6,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,30,20652642,2017,0
6,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,30,20669326,2017,0
0,0,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,11,1,30,20679727,2017,0
24,12,0,0,0.9525741268224334,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,6,1,30,20697118,2017,0
2,2,0,1,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,4,30,20697320,2017,0
10,5,0,0,0.9999546021312976,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,30,20711688,2017,0
0,0,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,16,0,0,30,20802181,2017,0
4,2,0,1,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,22,32,30,20835771,2017,0
0,3,0,0,0.9999999999981204,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,4,30,20838558,2017,0
0,0,0,1,0.0,1,0,1,0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,2,4,0,30,20890425,2017,0
0,2,0,1,0.0,1,0,1,0,4.0,0.0,0.0,3.0,0.0,0.0,12,11,0,30,20959479,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,30,20979473,2017,0
0,8,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0,30,21068491,2017,0
18,9,0,0,0.9975273768433653,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,7,30,21068495,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2,30,21075310,2017,0
0,0,0,1,0.0,1,0,1,0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,14,4,0,30,21159183,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,21172686,2017,0
0,0,0,0,1.0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,1,5,0,30,21203526,2017,0
0,2,0,0,0.9999999999999656,0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,8,2,2,30,21225465,2017,0
6,3,0,1,0.0,1,0,1,0,3.0,0.0,0.0,2.3333333333333335,0.0,0.0,14,2,0,30,21289082,2017,2
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,2,11,0,30,21322636,2017,0
0,7,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,1,0,30,21387273,2017,0
0,0,0,1,0.0,0,1,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,8,0,30,21397855,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0,30,21404058,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,0,30,21404106,2017,1
8,7,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,3,7,0,30,21412932,2017,2
0,0,0,1,0.0,1,0,0,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0,2,3,30,21468597,2017,1
2,3,0,0,0.9933071490757153,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,30,21470434,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2,1,0,30,21481788,2017,0
0,0,0,0,0.5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,30,21492295,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,3,5,2,30,21502814,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,4,30,21523499,2017,0
6,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,17,30,21523715,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,21537885,2017,0
0,2,0,0,1.0,1,0,1,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,15,5,0,30,21547907,2017,2
0,0,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,0,30,21601526,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,0,30,21611096,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,30,21621236,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,30,21639808,2017,0
2,1,0,0,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,1,30,21664851,2017,1
6,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0,30,21678117,2017,0
2,3,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,6,6,0,30,21683373,2017,0
0,3,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,2.0,0.0,0.0,8,8,1,30,21699781,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,30,21701927,2017,0
0,0,0,1,0.0,1,0,1,0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1,2,0,30,21717524,2017,0
0,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,30,21729338,2017,0
0,7,0,1,0.0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,25,1,0,30,21775669,2017,2
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,21817838,2017,0
2,1,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,26,3,0,30,21862683,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,21894048,2017,2
0,1,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,30,5,0,30,21894049,2017,2
0,7,0,1,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,30,21900385,2017,0
0,7,0,1,0.0,1,0,1,0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,16,3,0,30,21945955,2017,2
0,14,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,30,21983937,2017,0
0,2,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,12,0,30,21984975,2017,0
0,8,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,10,2,0,30,21992816,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,30,21999129,2017,0
0,0,0,1,0.0,1,0,1,0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0,12,1,30,22011900,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,13,15,0,30,22052106,2017,0
0,2,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,16,16,0,30,22113502,2017,0
0,0,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7,7,0,30,22128300,2017,0
10,5,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,30,22135126,2017,0
0,1,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,30,22140463,2017,0
0,0,0,0,0.5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,30,2214441,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,2.0,0.0,0.0,22,7,0,30,22180306,2017,0
0,6,0,0,0.5,0,0,0,1,0.0,0.0,0.0,4.0,0.0,0.0,0,2,0,30,22188664,2017,0
6,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,30,22200682,2017,0
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,20,3,0,30,22203015,2017,0
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.3333333333333333,0.0,0.0,13,14,0,30,22208613,2017,0
0,5,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,9,5,0,30,22210048,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,30,22226241,2017,0
0,0,0,1,0.0,1,0,1,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,20,7,0,30,22228631,2017,0
0,0,0,1,0.0,1,0,1,0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,9,1,2,30,22235099,2017,0
0,3,0,1,0.0,1,0,1,0,3.0,0.0,0.0,1.0,0.0,0.0,4,3,0,30,22251937,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,0,30,22251939,2017,0
0,1,0,1,0.0,1,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,23,1,2,30,22267755,2017,0
0,2,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,24,2,1,30,22282307,2017,0
12,14,0,0,1.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,3,1,30,22299208,2017,0
0,0,0,1,0.0,1,0,0,1,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,13,19,8,30,22307873,2017,0
0,17,0,0,1.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,28,18,0,30,22314188,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4,17,2,30,22343889,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,30,22355378,2017,0
0,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,5.0,0.0,0.0,9,3,1,30,22367918,2017,1
2,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,22371645,2017,0
0,1,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,13,3,0,30,22393783,2017,1
2,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,30,22406591,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,4,30,22426593,2017,0
0,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,30,22443181,2017,0
0,1,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,20,3,0,30,22448886,2017,0
0,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,30,22458520,2017,2
0,0,0,0,0.999983298578152,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,2,14,2,30,22493386,2017,2
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4,19,1,30,22493542,2017,0
0,1,0,1,0.0,1,0,1,0,3.3333333333333335,0.0,0.0,2.0,0.0,0.0,8,5,0,30,22510280,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,9,10,1,30,22541435,2017,0
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,9,11,0,30,22549877,2017,0
4,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1,30,22568538,2017,0
0,1,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,4,5,0,30,22586144,2017,0
0,1,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,2.3333333333333335,0.0,0.0,11,7,0,30,22665051,2017,0
0,3,0,1,0.0,1,0,1,0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,40,4,0,30,22699145,2017,2
2,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,6,12,0,30,22699205,2017,0
4,2,0,1,0.0,1,0,1,0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,19,2,0,30,22706243,2017,2
0,1,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,7,0,30,22722139,2017,0
0,1,0,1,0.0,1,0,1,0,2.3333333333333335,0.0,0.0,1.0,0.0,0.0,13,1,0,30,22745110,2017,0
0,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,8,6,0,30,22759592,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,6,5,0,30,22773551,2017,1
0,1,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0,18,0,30,22787429,2017,0
0,0,0,1,0.0,1,0,1,0,4.666666666666667,0.0,0.0,2.0,0.0,0.0,22,8,0,30,22795503,2017,0
0,2,0,1,0.0,1,0,1,0,3.6666666666666665,0.0,0.0,1.0,0.0,0.0,11,15,1,30,22797009,2017,2
0,0,0,1,0.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,14,0,30,22820191,2017,0
6,4,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,22826390,2017,0
0,1,0,1,0.0,1,0,1,0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,7,3,0,30,22896695,2017,2
0,0,0,1,0.0,1,0,1,0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,2,2,0,30,22909775,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,0,30,22945649,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,30,22945650,2017,0
4,2,0,0,0.7310585786300049,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,1,30,22964956,2017,0
0,5,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,14,6,4,30,22975805,2017,0
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,2300777,2017,0
0,2,0,1,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,5,7,1,30,23019409,2017,1
0,0,0,0,0.9933071490757153,0,0,0,1,5.0,0.0,0.0,0.0,0.0,0.0,37,3,3,30,23026641,2017,0
2,1,0,0,0.9990889488055994,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,23077687,2017,0
2,2,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,6,4,0,30,23085856,2017,2
4,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,10,3,30,23088623,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,2,0,30,23112547,2017,0
0,1,0,0,1.0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,28,1,1,30,23122493,2017,0
10,5,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,7,30,23124118,2017,0
0,0,0,1,0.0,1,0,1,0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0,5,1,30,23157679,2017,0
0,6,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,4,2,0,30,23157740,2017,0
0,0,0,1,0.0,1,0,0,0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,24,0,1,30,23165447,2017,0
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30,23165451,2017,0
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,30,23165452,2017,0
0,4,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,7,6,1,30,23208496,2017,0
4,2,0,0,0.9999999586006244,1,0,1,0,0.0,0.0,0.0,4.0,0.0,0.0,8,10,0,30,23226501,2017,0
6,4,0,1,0.0,1,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,5,0,30,23238993,2017,1
4,4,0,1,0.0,1,0,1,0,0.0,0.0,0.0,5.0,0.0,0.0,0,3,0,30,23276176,2017,0
0,4,0,1,0.0,0,0,0,1,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,8,16,2,30,23308056,2017,0
0,0,0,0,1.0,1,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,0,30,23311506,2017,0
0,0,0,1,0.0,1,0,1,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,30,2,0,30,23335286,2017,0
0,3,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,30,23344532,2017,2
2,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,5,30,23379413,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,30,23416985,2017,0
