count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year,rel,bm25
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0,22,21288302,2017,0.0,27.907660999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,22,11774204,2017,0.0,27.894965999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0,22,22482406,2017,0.0,27.877369
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,0,22,AACR_2012-2080,2017,0.0,27.877369
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,22,19561085,2017,0.0,27.873829999999998
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,13,0,22,18729063,2017,0.0,27.873829999999998
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,2,3,1,22,24615340,2017,0.0,27.857988
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,0,11,0,22,24550054,2017,0.0,27.85303
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,3,22,22914212,2017,0.0,27.834497
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,9,0,22,12917629,2017,0.0,27.829138
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,9,0,22,20711231,2017,0.0,27.829138
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,3,22,11205461,2017,0.0,27.829138
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,2,5,0,22,AACR_2015-716,2017,0.0,27.827763
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,12,0,22,AACR_2017-4793,2017,0.0,27.813833000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,6,3,0,22,23519125,2017,0.0,27.789620000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,10022814,2017,0.0,27.777023
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,3,6,2,22,7667291,2017,0.0,27.767178
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,1.0,2,4,0,22,14743203,2017,0.0,27.766396000000004
8,0,0,1,0.0,1,0,0,0,18.0,0.0,0.0,0.0,1.0,0.0,39,1,2,22,21353324,2017,2.0,27.763338
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,22,19372587,2017,0.0,27.742678
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,0.0,1,0,0,22,23271292,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,22,15695389,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,5,10,0,22,25215939,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0,12,0,22,18339869,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4,9,1,22,16682622,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,0,10,1,22,22331080,2017,0.0,27.72093
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,9,0,22,21034468,2017,0.0,27.700375
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,0,22,24668364,2017,0.0,27.688834999999997
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,3.0,1.0,0.0,9,2,0,22,26358791,2017,0.0,27.688834999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,22,17626164,2017,0.0,27.684374
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,1.0,1,1,0,22,11737892,2017,0.0,27.680016
0,0,0,0,0.9999999992417439,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,0,12,0,22,17164260,2017,0.0,27.677120000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,22,26719032,2017,0.0,27.667336
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,1,4,0,22,20160030,2017,0.0,27.667336
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,7.0,5,2,0,22,15640503,2017,0.0,27.667336
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,7,0,22,AACR_2012-4865,2017,0.0,27.641788000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,5,0,22,15775699,2017,0.0,27.638252
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,22,9625302,2017,0.0,27.611846999999997
0,0,0,1,0.0,1,0,0,0,5.0,0.0,0.0,1.0,1.0,0.0,1,4,2,22,26524685,2017,0.0,27.59957
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,1.0,0,11,0,22,15569931,2017,0.0,27.59732
0,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0,22,12461170,2017,0.0,27.59732
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,22,20197472,2017,0.0,27.592628
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,7,0,22,25003657,2017,0.0,27.590607000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,22,17851678,2017,0.0,27.579414
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,13,0,0,22,17150109,2017,0.0,27.571043
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,2,1,22,21556627,2017,0.0,27.56805
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,9,1,22,23971878,2017,0.0,27.556295000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,19,0,22,22952421,2017,0.0,27.556295000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,1.0,1,4,1,22,19787624,2017,0.0,27.535395
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,22,22464443,2017,0.0,27.535395
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,0,22,21127496,2017,0.0,27.532803
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,22,21384344,2017,0.0,27.519197
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,20335174,2017,0.0,27.519197
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,22577344,2017,0.0,27.509064000000002
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,1,11,0,22,15870067,2017,0.0,27.509064000000002
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,2,4,0,22,12384528,2017,0.0,27.495106
0,0,0,1,0.0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,0.0,1,3,0,22,19906305,2017,0.0,27.495106
0,0,0,1,0.0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,0.0,1,6,0,22,27863425,2017,0.0,27.475159
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,0,22,21497990,2017,0.0,27.458445
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0,13,0,22,15107620,2017,0.0,27.439103999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,25635772,2017,0.0,27.439103999999997
0,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,7,34,0,22,AACR_2012-1331,2017,0.0,27.427635
4,0,1,1,0.0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,19,12,0,22,19459856,2017,0.0,27.422081
6,1,3,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,21,5,0,22,AACR_2015-139,2017,0.0,27.419857
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,25,4,22,22373082,2017,0.0,27.406990000000004
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,2,22,18777950,2017,0.0,27.374176000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,12,0,22,23576562,2017,0.0,27.372961
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,27564098,2017,0.0,27.372961
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,17003495,2017,0.0,27.372961
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,5,31,2,22,AACR_2012-852,2017,0.0,27.36103
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,0,4,1,22,22070017,2017,0.0,27.356388
0,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,9387522,2017,0.0,27.356388
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,5,16,0,22,12234993,2017,0.0,27.356388
0,1,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,10,10,0,22,25520867,2017,0.0,27.351447999999998
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0,22,16652155,2017,0.0,27.343165999999997
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,3,23,0,22,12888924,2017,0.0,27.287708000000002
0,1,0,1,0.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1,7,0,22,12586444,2017,0.0,27.279346000000004
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,6.0,0,1,0,22,7665243,2017,0.0,27.278437
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,1,12,0,22,19298655,2017,0.0,27.258057
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,9,0,22,22105364,2017,0.0,27.249803999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,16904607,2017,0.0,27.244888
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,8,1,0,22,25070180,2017,0.0,27.2398
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,7,15,0,22,24839254,2017,0.0,27.230321999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,8,6,0,22,12907618,2017,0.0,27.228292
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,1,4,0,22,17243161,2017,0.0,27.228292
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,0,22,12792823,2017,0.0,27.228292
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,0,1,0,22,17525746,2017,0.0,27.223909999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,22,24709902,2017,0.0,27.211885
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,22,0,22,24280377,2017,0.0,27.206684000000003
0,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,17176074,2017,0.0,27.205399
0,2,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1,6,0,22,19718021,2017,0.0,27.205399
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,2,12,0,22,15580295,2017,0.0,27.205399
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,9,0,22,16489114,2017,0.0,27.204258000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,1,22,15156151,2017,0.0,27.203102
0,0,0,0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,9,1,22,21779217,2017,0.0,27.20158
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,7913670,2017,0.0,27.20085
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,18,0,22,ASCO_47464-74,2017,0.0,27.195107
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,10.0,1,1,0,22,19331129,2017,0.0,27.190777
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,13,1,22,AACR_2016-1593,2017,0.0,27.187328000000004
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,22,19435870,2017,0.0,27.181679
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,2.0,0,3,0,22,27652326,2017,0.0,27.167057
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,15,1,22,26933086,2017,0.0,27.16524
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,12099646,2017,0.0,27.149931
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,9854479,2017,0.0,27.149931
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,11,0,22,20304052,2017,0.0,27.11921
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,6,5,0,22,21503962,2017,0.0,27.118008000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,0,22,17043217,2017,0.0,27.116507000000002
0,0,0,1,0.0,1,0,1,0,19.0,0.0,0.0,0.0,1.0,14.0,1,3,0,22,24186136,2017,0.0,27.094707
0,0,0,1,0.0,1,0,1,0,11.0,0.0,0.0,4.0,1.0,2.0,15,12,0,22,ASCO_179568-197,2017,0.0,27.08284
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,10.0,4,1,0,22,21689422,2017,0.0,27.076456
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,2,9,1,22,19022565,2017,0.0,27.076456
0,0,0,1,0.0,1,0,0,0,6.0,0.0,0.0,0.0,1.0,5.0,21,1,3,22,17221157,2017,0.0,27.072563
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,2,22,20406983,2017,0.0,27.061882
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,0,22,11956082,2017,0.0,27.057888000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,0,22,26692570,2017,0.0,27.044961999999998
0,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,1,4,0,22,10921034,2017,2.0,27.031631
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,22,17189388,2017,0.0,27.03061
0,0,0,1,0.0,1,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0,5,10,1,22,23089982,2017,0.0,27.03061
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,0,22,16357148,2017,0.0,27.030169
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,3,22,16469294,2017,0.0,27.013412
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,0,22,1352878,2017,0.0,27.006584000000004
0,0,0,1,0.0,1,0,1,0,19.0,0.0,0.0,0.0,1.0,3.0,5,4,0,22,19813066,2017,0.0,27.005707
0,1,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,15582575,2017,0.0,27.002674
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0,22,9315057,2017,0.0,27.002674
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,22,12016390,2017,0.0,27.002674
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,2,4,0,22,19077306,2017,0.0,26.995945000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,22,15547756,2017,0.0,26.987345
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,1,22,21044682,2017,0.0,26.958525
0,0,0,0,1.0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,5.0,4,6,0,22,19628076,2017,0.0,26.94316
0,0,0,1,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,5,5,22,20847929,2017,0.0,26.938675
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0,2,1,22,18594210,2017,0.0,26.908215999999996
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,0,2,0,22,23421821,2017,0.0,26.908215999999996
0,0,0,1,0.0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,0.0,3,7,0,22,24384723,2017,0.0,26.904991
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,6,0,22,25174601,2017,0.0,26.902174
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,9,2,1,22,21499233,2017,0.0,26.891434000000004
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0,22,16445625,2017,0.0,26.855556
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,AACR_2012-1063,2017,0.0,26.849869
2,0,1,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,9,22,ASCO_80580-102,2017,0.0,26.83527
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,5.0,2,0,1,22,20518902,2017,0.0,26.811182000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,22,17173075,2017,0.0,26.811182000000002
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,4,10,0,22,17942920,2017,0.0,26.811182000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,6.0,3,2,0,22,8096076,2017,0.0,26.807278000000004
0,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,4,2,22,7954259,2017,0.0,26.788677000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,0,22,1285215,2017,0.0,26.78397
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,2,0,2,22,11689293,2017,0.0,26.778412
0,0,0,1,0.0,0,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,0,3,0,22,16079318,2017,0.0,26.76355
0,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,11,0,22,9206183,2017,0.0,26.760105
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,22,20103628,2017,0.0,26.760105
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0,22,24168763,2017,0.0,26.758979999999998
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,2,0,0,22,25102001,2017,0.0,26.755337
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,1,7,0,22,22407943,2017,0.0,26.743415999999996
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,22,17879382,2017,0.0,26.743415999999996
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,7,1,0,22,18980964,2017,0.0,26.736475
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1,5,0,22,19951994,2017,0.0,26.729408000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,4,0,22,10887493,2017,0.0,26.715837
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,22,11330837,2017,0.0,26.678873
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,18,3,22,10211791,2017,0.0,26.67657
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,0,22,23792450,2017,0.0,26.663044
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,0,22,15496447,2017,0.0,26.654388
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,4,0,22,22461520,2017,0.0,26.6543
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,22,9337349,2017,0.0,26.6543
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0,22,16061662,2017,0.0,26.638952000000003
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,22,11796827,2017,0.0,26.638952000000003
0,7,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,15142456,2017,0.0,26.638952000000003
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,22,19411062,2017,0.0,26.637646000000004
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,0,22,9387327,2017,0.0,26.637646000000004
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,1.0,0,7,0,22,26899482,2017,0.0,26.637413000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,0,22,10408862,2017,0.0,26.637413000000002
2,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,1.0,1,0,1,22,25501131,2017,2.0,26.628109000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,18,0,22,22190871,2017,0.0,26.620026
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,6,0,22,20443831,2017,0.0,26.612837
10,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,7.0,17,12,0,22,25719557,2017,0.0,26.612040999999998
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,0,22,11706392,2017,0.0,26.594261
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,7,13,0,22,AACR_2017-212,2017,0.0,26.550648
2,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0,2,0,22,24469108,2017,0.0,26.517265000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0,22,11953857,2017,0.0,26.517159999999997
0,0,0,1,0.0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,1.0,2,5,0,22,27716627,2017,0.0,26.517159999999997
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,1,4,0,22,14697248,2017,0.0,26.517159999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,5,6,0,22,ASCO_50916-74,2017,0.0,26.517159999999997
0,0,0,1,0.0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,4.0,0,3,0,22,16883574,2017,0.0,26.509753999999997
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,0,22,15637341,2017,0.0,26.485816999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,7,0,22,21559015,2017,0.0,26.485816999999997
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,22,19208749,2017,0.0,26.481783
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,0,22,8687234,2017,0.0,26.451015
0,0,0,1,0.0,0,0,0,0,4.0,0.0,0.0,2.0,1.0,0.0,9,7,0,22,24835218,2017,0.0,26.446661
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,22,12530026,2017,0.0,26.440893
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,22,20056314,2017,0.0,26.440893
16,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,7,6,0,23,10051004,2017,2.0,46.41532
10,1,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,11,14,0,23,22276040,2017,0.0,44.397009999999995
18,1,0,1,0.0,1,0,1,0,20.0,0.0,0.0,2.0,1.0,2.0,27,25,0,23,20300775,2017,2.0,42.30239
6,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,1,14,0,23,26276352,2017,2.0,41.552296000000005
8,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,0.0,5,12,1,23,22019339,2017,2.0,41.52969
12,0,0,1,0.0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,0.0,0,26,0,23,AACR_2015-3986,2017,0.0,41.3088
12,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,1.0,0,12,0,23,18686628,2017,2.0,41.2184
18,0,0,1,0.0,1,0,0,1,7.0,0.0,0.0,0.0,1.0,2.0,8,9,1,23,19471547,2017,2.0,41.072884
10,2,0,1,0.0,1,0,1,0,13.0,0.0,0.0,2.0,1.0,4.0,11,18,0,23,24596386,2017,2.0,40.942307
8,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,1.0,1,17,0,23,20237868,2017,2.0,40.754523999999996
16,0,0,1,0.0,0,0,0,1,12.0,0.0,0.0,0.0,1.0,1.0,4,24,1,23,15382065,2017,2.0,40.595512
6,0,0,1,0.0,1,0,0,1,13.0,0.0,0.0,0.0,1.0,1.0,1,26,2,23,11872959,2017,1.0,40.583595
